Season,Round,Date,Time,TeamHome,Result,TeamAway,Referee,Stadium,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway
2015,30,20/03/2016,12:00 ,Espanyol,2-1,Athletic Club,Prieto Iglesias,Power8 Stadium,"[['Pau López', 'Álvaro', 'Duarte', 'Roco', 'Duarte', 'Hernán Pérez', 'Diop', 'Abraham', 'Víctor Sánchez', 'Gerard Moreno', 'Asensio'], ['Mamadou Sylla', 'Caicedo', 'Javi López', 'Arlauskis', 'Víctor Álvarez', 'Salva Sevilla', 'Burgui']]","[[71, 76, 73, 75, 73, 74, 77, 73, 76, 75, 75], [68, 78, 76, 70, 73, 75, 70]]","[[78, 78, 74, 82, 74, 75, 77, 73, 76, 81, 87], [77, 79, 76, 70, 79, 75, 79]]","[['Iraizoz', 'De Marcos', 'Bóveda', 'Etxeita', 'Laporte', 'Balenziaga', 'Lekue', 'Mikel Rico', 'Iturraspe', 'Eraso', 'Aduriz'], ['Beñat', 'Raúl García', 'San José', 'Herrerín', 'Susaeta', 'Gurpegui', 'Viguera']]","[[79, 80, 76, 77, 83, 79, 71, 78, 81, 73, 82], [80, 81, 80, 74, 78, 79, 71]]","[[79, 81, 77, 77, 87, 79, 79, 78, 82, 75, 82], [80, 81, 82, 74, 78, 79, 71]]"
2015,30,20/03/2016,16:00 ,Villarreal,2-2,Barcelona,Sánchez Martínez,El Madrigal,"[['Asenjo', 'Rukavina', 'Mario Gaspar', 'Eric Bailly', 'Víctor Ruiz', 'Bruno Soriano', 'Denis Suárez', 'Manu Trigueros', 'Samu Castillejo', 'Bakambu', 'Soldado'], ['Leo Baptistão', 'Adrián López', 'Pina', 'Barbosa', 'Bonera', 'Adrián Marín', 'Pedraza']]","[[81, 77, 80, 80, 80, 81, 79, 80, 77, 80, 79], [78, 77, 78, 75, 76, 72, 69]]","[[83, 77, 84, 88, 81, 81, 86, 85, 85, 84, 79], [83, 77, 78, 75, 76, 82, 78]]","[['Claudio Bravo', 'Sergi Roberto', 'Mascherano', 'Piqué', 'Jordi Alba', 'Arda Turan', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Mathieu', 'Dani Alves', 'Ter Stegen', 'Bartra', 'Munir', 'Adriano', 'Aleix Vidal']]","[[83, 78, 83, 85, 84, 83, 86, 85, 90, 94, 90], [82, 84, 82, 80, 74, 77, 79]]","[[83, 84, 83, 85, 85, 83, 87, 85, 94, 94, 90], [82, 84, 87, 83, 80, 77, 81]]"
2015,30,20/03/2016,18:15 ,Valencia,0-2,Celta de Vigo,Undiano Mallenco,Camp de Mestalla,"[['Ryan', 'Abdennour', 'Siqueira', 'Mustafi', 'Rubén Vezo', 'André Gomes', 'Javi Fuego', 'Danilo', 'Santi Mina', 'Rodrigo', 'Alcácer'], ['Gayà', 'Negredo', 'Feghouli', 'Jaume', 'Aderlan Santos', 'Piatti', 'Zahibo']]","[[78, 81, 78, 82, 76, 80, 80, 78, 75, 78, 80], [80, 81, 81, 74, 80, 79, 64]]","[[83, 83, 78, 87, 83, 87, 80, 85, 84, 82, 86], [85, 81, 83, 78, 81, 80, 74]]","[['Sergio Álvarez', 'Hugo Mallo', 'Cabral', 'Sergi Gómez', 'Jonny', 'Wass', 'Marcelo Díaz', 'Orellana', 'Beauvue', 'Guidetti', 'Nolito'], ['Bongonda', 'Planas', 'Pape Cheikh', 'Rubén Blanco', 'Dražić', 'Señé', 'Alende']]","[[76, 78, 77, 73, 76, 77, 74, 80, 77, 74, 82], [72, 71, 65, 70, 70, 69, 62]]","[[76, 84, 77, 81, 82, 79, 74, 80, 77, 80, 82], [85, 75, 79, 81, 82, 75, 75]]"
2015,30,20/03/2016,20:30 ,Real Madrid,4-0,Sevilla,Estrada Fernández,Estadio Santiago Bernabeu,"[['Keylor Navas', 'Danilo', 'Nacho', 'Varane', 'Marcelo', 'Modrić', 'Casemiro', 'Kroos', 'Bale', 'Benzema', 'Cristiano Ronaldo'], ['Isco', 'Jesé', 'James Rodríguez', 'Casilla', 'Carvajal', 'Arbeloa', 'Lucas Vázquez']]","[[82, 80, 77, 82, 83, 87, 79, 87, 87, 86, 93], [84, 80, 87, 80, 82, 76, 78]]","[[82, 84, 79, 89, 83, 87, 83, 89, 89, 86, 93], [88, 87, 93, 80, 85, 76, 83]]","[['Sergio Rico', 'Coke', 'Diogo', 'Kolodzciejczak', 'Rami', 'Escudero', 'Trémoulinas', 'Cristóforo', 'Iborra', 'Krychowiak', 'Gameiro'], ['Juan Muñoz', 'Mariano', 'Reyes', 'Beto', 'Fazio', 'Llorente', 'Cotán']]","[[77, 80, 77, 60, 79, 73, 81, 72, 81, 82, 79], [72, 77, 79, 78, 77, 80, 67]]","[[86, 80, 83, 64, 79, 75, 81, 80, 81, 84, 79], [81, 77, 79, 78, 77, 80, 77]]"
2015,31,01/04/2016,20:30 ,Rayo Vallecano,2-0,Getafe,Jaime Latre,Estadio de Vallecas,"[['Juan Carlos', 'Tito', 'Llorente', 'Quini', 'Crespo', 'Trashorras', 'Baena', 'Bebé', 'Pablo Hernández', 'Miku', 'Javi Guerra'], ['Amaya', 'Montiel', 'Manucho', 'Yoel', 'Nacho', 'Dorado', 'Özbiliz']]","[[70, 77, 73, 70, 70, 79, 78, 72, 76, 73, 74], [76, 67, 76, 72, 75, 74, 75]]","[[70, 77, 80, 72, 70, 79, 79, 75, 76, 73, 74], [76, 77, 76, 73, 76, 74, 77]]","[['Guaita', 'Vigaray', 'Cala', 'Vergini', 'Roberto Lago', 'Medrán', 'Juan Rodríguez', 'Sarabia', 'Lacen', 'Víctor', 'Álvaro Vázquez'], ['Goitom', 'Emi Buendía', 'Wanderson', 'Megyeri', 'Pereira', 'Pedro León', 'Moi Gómez']]","[[77, 69, 73, 73, 74, 72, 74, 77, 76, 76, 75], [73, 70, 71, 71, 74, 78, 76]]","[[77, 78, 75, 74, 74, 79, 74, 82, 76, 78, 79], [73, 80, 79, 73, 74, 78, 83]]"
2015,31,02/04/2016,16:00 ,Atlético de Madrid,5-1,Betis,González González,Vicente Calderón,"[['Oblak', 'Juanfran', 'Monsalve', 'Lucas Hernández', 'Filipe Luís', 'Saúl', 'Gabi', 'Augusto', 'Koke', 'Griezmann', 'Fernando Torres'], ['Correa', 'Kranevitter', 'Thomas', 'Moyá', 'Jesús Gámez', 'Villa', 'Amath']]","[[82, 81, 65, 74, 82, 79, 81, 79, 83, 84, 79], [77, 76, 74, 80, 78, 58, 57]]","[[86, 81, 71, 85, 82, 88, 81, 79, 87, 88, 79], [88, 84, 81, 80, 78, 70, 68]]","[['Adán', 'Montoya', 'Molinero', 'Pezzella', 'Westermann', 'Fabián', ""N'Diaye"", 'Cejudo', 'Dani Ceballos', 'Musonda', 'Rubén Castro'], ['Xavi Torres', 'Leandro Damião', 'Kadir', 'Dani Giménez', 'Petros', 'Bruno', 'Portillo']]","[[77, 78, 72, 73, 76, 70, 77, 74, 74, 71, 79], [74, 74, 73, 70, 76, 74, 75]]","[[77, 81, 72, 79, 76, 84, 79, 74, 85, 86, 79], [74, 74, 73, 70, 78, 78, 76]]"
2015,31,02/04/2016,18:15 ,Las Palmas,2-1,Valencia,Pérez Montero,Estadio de Gran Canaria,"[['Javi Varas', 'Aythami', 'David García', 'Lemos', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Momo', 'Jonathan Viera', 'Willian José', 'El Zhar'], ['Vicente Gómez', 'Montoro', 'Araujo', 'Lizoain', 'David Simón', 'Valerón', 'Garrido']]","[[75, 72, 70, 70, 69, 70, 73, 70, 77, 71, 74], [68, 70, 76, 68, 74, 74, 72]]","[[75, 72, 70, 80, 69, 74, 75, 70, 79, 77, 74], [69, 71, 80, 72, 76, 74, 72]]","[['Diego Alves', 'Barragán', 'Siqueira', 'Mustafi', 'Aderlan Santos', 'Javi Fuego', 'Danilo', 'Parejo', 'Rodrigo', 'Piatti', 'Alcácer'], ['Negredo', 'André Gomes', 'Feghouli', 'Ryan', 'Rubén Vezo', 'Abdennour', 'Tropi']]","[[82, 75, 78, 82, 80, 80, 78, 82, 78, 79, 80], [81, 80, 81, 78, 76, 81, 64]]","[[82, 75, 78, 87, 81, 80, 85, 83, 82, 80, 86], [81, 87, 83, 83, 83, 83, 73]]"
2015,31,02/04/2016,20:30 ,Barcelona,1-2,Real Madrid,Hernández Hernández,Camp Nou,"[['Claudio Bravo', 'Dani Alves', 'Mascherano', 'Piqué', 'Jordi Alba', 'Iniesta', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Arda Turan', 'Ter Stegen', 'Rafinha', 'Bartra', 'Munir', 'Sergi Roberto', 'Vermaelen']]","[[83, 84, 83, 85, 84, 88, 86, 85, 90, 94, 90], [83, 82, 79, 80, 74, 78, 80]]","[[83, 84, 83, 85, 85, 88, 87, 85, 94, 94, 90], [83, 87, 84, 83, 80, 84, 80]]","[['Keylor Navas', 'Carvajal', 'Sergio Ramos', 'Pepe', 'Marcelo', 'Modrić', 'Casemiro', 'Kroos', 'Bale', 'Benzema', 'Cristiano Ronaldo'], ['Jesé', 'Lucas Vázquez', 'Casilla', 'Nacho', 'James Rodríguez', 'Isco', 'Danilo']]","[[82, 82, 87, 84, 83, 87, 79, 87, 87, 86, 93], [80, 78, 80, 77, 87, 84, 80]]","[[82, 85, 87, 84, 83, 87, 83, 89, 89, 86, 93], [87, 83, 80, 79, 93, 88, 84]]"
2015,31,02/04/2016,22:05 ,Celta de Vigo,1-1,Deportivo de La Coruña,Fernández Borbalán,Balaidos,"[['Sergio Álvarez', 'Hugo Mallo', 'Cabral', 'Sergi Gómez', 'Jonny', 'Wass', 'Radoja', 'Orellana', 'Nolito', 'Iago Aspas', 'Bongonda'], ['Guidetti', 'Pablo Hernández', 'Rubén Blanco', 'Beauvue', 'Planas', 'Señé', 'Pape Cheikh']]","[[76, 78, 77, 73, 76, 77, 76, 80, 82, 78, 72], [74, 63, 70, 77, 71, 69, 65]]","[[76, 84, 77, 81, 82, 79, 82, 80, 82, 78, 85], [80, 70, 81, 77, 75, 75, 79]]","[['Lux', 'Juanfran', 'Arribas', 'Sidnei', 'Fernando Navarro', 'Borges', 'Fajr', 'Fede Cartabia', 'Mosquera', 'Luis Alberto', 'Lucas Pérez'], ['Manu Fernández', 'Lopo', 'Luisinho', 'Álex Bergantiños', 'Cani', 'Oriol Riera', 'Laure']]","[[76, 74, 75, 77, 75, 77, 76, 74, 78, 75, 79], [68, 60, 74, 74, 74, 72, 74]]","[[76, 75, 76, 79, 75, 78, 77, 81, 78, 83, 80], [68, 71, 74, 74, 74, 72, 74]]"
2015,31,03/04/2016,12:00 ,Athletic Club,1-1,Granada,Velasco Carballo,San Mamés,"[['Iraizoz', 'De Marcos', 'Gurpegui', 'Etxeita', 'Balenziaga', 'Raúl García', 'Susaeta', 'Beñat', 'San José', 'Sabin Merino', 'Aduriz'], ['Lekue', 'Mikel Rico', 'Williams', 'Herrerín', 'Bóveda', 'Iturraspe', 'Viguera']]","[[79, 80, 79, 77, 79, 81, 78, 80, 80, 73, 82], [71, 78, 76, 74, 76, 81, 71]]","[[79, 81, 79, 77, 79, 81, 78, 80, 82, 79, 82], [79, 78, 84, 74, 77, 82, 71]]","[['Andrés Fernández', 'Foulquier', 'Babin', 'Lombán', 'Rubén Pérez', 'Doucouré', 'Javi Márquez', 'Biraghi', 'Peñaranda', 'Cuenca', 'El-Arabi'], ['Rober Ibáñez', 'Fran Rico', 'Barral', 'Jesús Fernández', 'Dória', 'Miguel Lopes', 'Krhin']]","[[77, 71, 74, 74, 76, 73, 74, 73, 72, 69, 75], [73, 75, 74, 69, 75, 76, 75]]","[[77, 77, 74, 74, 77, 79, 74, 79, 84, 73, 75], [80, 75, 74, 70, 81, 76, 79]]"
2015,31,03/04/2016,16:00 ,Málaga,1-1,Espanyol,Martínez Munuera,La Rosaleda,"[['Ochoa', 'Rosales', 'Weligton', 'Albentosa', 'Miguel Torres', 'Juanpi Añor', 'Recio', 'Camacho', 'Chori Castro', 'Čop', 'Charles'], ['Pablo Fornals', 'Ricca', 'Atsu', 'Uche', 'Ricardo Horta', 'Duda', 'Aarón']]","[[79, 76, 78, 74, 74, 75, 76, 80, 81, 72, 76], [71, 70, 76, 77, 74, 73, 54]]","[[79, 77, 78, 75, 74, 85, 80, 82, 81, 74, 76], [79, 80, 81, 77, 83, 73, 60]]","[['Pau López', 'Álvaro', 'Javi López', 'Duarte', 'Roco', 'Duarte', 'Diop', 'Abraham', 'Víctor Sánchez', 'Gerard Moreno', 'Asensio'], ['Hernán Pérez', 'Caicedo', 'Mamadou Sylla', 'Arlauskis', 'Víctor Álvarez', 'Burgui', 'Cañas']]","[[71, 76, 76, 73, 75, 73, 77, 73, 76, 75, 75], [74, 78, 68, 70, 73, 70, 77]]","[[78, 78, 76, 74, 82, 74, 77, 73, 76, 81, 87], [75, 79, 77, 70, 79, 79, 77]]"
2015,31,03/04/2016,18:15 ,Eibar,1-2,Villarreal,Del Cerro Grande,Estadio Municipal de Ipurua,"[['Riesgo', 'Capa', 'Mauro dos Santos', 'Pantić', 'Juncà', 'Jota Peleteiro', 'Keko', 'Dani García', 'Inui', 'Escalante', 'Borja Bastón'], ['Sergi Enrich', 'Luna', 'Saúl Berjón', 'Irureta', 'Ansotegi', 'Hajrović', 'Barrenetxea']]","[[71, 73, 72, 73, 70, 70, 73, 74, 74, 73, 74], [71, 73, 76, 75, 74, 74, 57]]","[[71, 78, 74, 77, 76, 75, 77, 76, 75, 81, 82], [73, 77, 76, 75, 74, 79, 65]]","[['Areola', 'Rukavina', 'Eric Bailly', 'Víctor Ruiz', 'Adrián Marín', 'Bruno Soriano', 'Denis Suárez', 'Pina', 'Samu Castillejo', 'Adrián López', 'Soldado'], ['Leo Baptistão', 'Manu Trigueros', 'Bakambu', 'Asenjo', 'Samu García', 'Nahuel', 'Iñiguez']]","[[80, 77, 80, 80, 72, 81, 79, 78, 77, 77, 79], [78, 80, 80, 81, 77, 73, 71]]","[[88, 77, 88, 81, 82, 81, 86, 78, 85, 77, 79], [83, 85, 84, 83, 81, 85, 79]]"
2015,31,03/04/2016,20:30 ,Sevilla,1-2,Real Sociedad,Clos Gómez,Estadio Ramón Sánchez-Pizjuán,"[['Sergio Rico', 'Mariano', 'Kolodzciejczak', 'Rami', 'Trémoulinas', 'Banega', 'Cristóforo', 'Krychowiak', 'Vitolo', 'Reyes', 'Gameiro'], [""N'Zonzi"", 'Konoplyanka', 'Iborra', 'Escudero', 'Coke', 'Llorente', 'David Soria']]","[[77, 77, 60, 79, 81, 81, 72, 82, 81, 79, 79], [79, 82, 81, 73, 80, 80, 64]]","[[86, 77, 64, 79, 81, 82, 80, 84, 83, 79, 79], [80, 84, 81, 75, 80, 80, 72]]","[['Rulli', 'Carlos Martínez', 'Diego Reyes', 'Iñigo Martínez', 'Yuri', 'Zurutuza', 'Xabi Prieto', 'Markel Bergara', 'Illarramendi', 'Oyarzabal', 'Carlos Vela'], ['Elustondo', 'Mikel González', 'Granero', 'Bruma', 'Jonathas', 'De la Bella', 'Bardají']]","[[79, 78, 75, 80, 74, 75, 77, 76, 79, 73, 81], [72, 76, 77, 76, 79, 77, 61]]","[[86, 78, 83, 84, 76, 75, 77, 76, 81, 85, 82], [80, 76, 77, 85, 80, 77, 67]]"
2015,31,04/04/2016,20:30 ,Levante,0-0,Sporting de Gijón,Melero López,Ciutat de Valencia,"[['Mariño', 'Feddal', 'Medjani', 'Juanfran', 'Lerma', 'Verza', 'Camarasa', 'Verdú', 'Rossi', 'Deyverson', 'Morales'], ['Xumetra', 'Víctor Casadesús', 'Cuero', 'Rubén', 'Orbán', 'Pedro López', 'José Mari']]","[[73, 75, 71, 72, 72, 75, 75, 76, 78, 76, 77], [71, 74, 72, 74, 77, 72, 72]]","[[75, 76, 71, 72, 81, 75, 83, 76, 78, 80, 77], [71, 74, 79, 74, 78, 72, 72]]","[['Cuéllar', 'Lora', 'Vranješ', 'Luis Hernández', 'Isma López', 'Jony', 'Pablo Pérez', 'Carmona', 'Nacho Cases', 'Sergio Álvarez', 'Sanabria'], ['Halilović', 'Carlos Castro', 'Dani Ndi', 'Alberto', 'Lichnovsky', 'Guerrero', 'Mascarell']]","[[76, 76, 71, 74, 73, 77, 70, 72, 73, 75, 75], [77, 69, 70, 67, 68, 72, 71]]","[[76, 76, 72, 75, 75, 81, 77, 72, 73, 81, 86], [90, 77, 79, 67, 78, 76, 78]]"
2015,32,08/04/2016,20:30 ,Granada,0-0,Málaga,Estrada Fernández,Estadio Nuevo Los Carmenes,"[['Andrés Fernández', 'Miguel Lopes', 'Ricardo Costa', 'Babin', 'Rubén Pérez', 'Doucouré', 'Biraghi', 'Rochina', 'Cuenca', 'Success', 'El-Arabi'], ['Barral', 'Rober Ibáñez', 'Jesús Fernández', 'Lombán', 'Salva Ruiz', 'Krhin', 'Peñaranda']]","[[77, 76, 74, 74, 76, 73, 73, 73, 69, 70, 75], [74, 73, 69, 74, 67, 75, 72]]","[[77, 76, 74, 74, 77, 79, 79, 77, 73, 82, 75], [74, 80, 70, 74, 75, 79, 84]]","[['Ochoa', 'Rosales', 'Weligton', 'Albentosa', 'Ricca', 'Juanpi Añor', 'Recio', 'Camacho', 'Chori Castro', 'Santa Cruz', 'Čop'], ['Miguel Torres', 'Atsu', 'Pablo Fornals', 'Uche', 'Ricardo Horta', 'Duda', 'Aarón']]","[[79, 76, 78, 74, 70, 75, 76, 80, 81, 74, 72], [74, 76, 71, 77, 74, 73, 54]]","[[79, 77, 78, 75, 80, 85, 80, 82, 81, 74, 74], [74, 81, 79, 77, 83, 73, 60]]"
2015,32,09/04/2016,16:00 ,Real Madrid,4-0,Eibar,Sánchez Martínez,Estadio Santiago Bernabeu,"[['Casilla', 'Arbeloa', 'Carvajal', 'Nacho', 'Pepe', 'Isco', 'Lucas Vázquez', 'Casemiro', 'James Rodríguez', 'Jesé', 'Cristiano Ronaldo'], ['Kovačić', 'Danilo', 'Mayoral', 'Kroos', 'Bale', 'Marcelo', 'Rubén Yáñez']]","[[80, 76, 82, 77, 84, 84, 78, 79, 87, 80, 93], [78, 80, 66, 87, 87, 83, 65]]","[[80, 76, 85, 79, 84, 88, 83, 83, 93, 87, 93], [84, 84, 81, 89, 89, 83, 73]]","[['Riesgo', 'Capa', 'Ramis', 'Pantić', 'Luna', 'Adrián', 'Jota Peleteiro', 'Keko', 'Dani García', 'Escalante', 'Sergi Enrich'], ['Hajrović', 'Juncà', 'Borja Bastón', 'Irureta', 'Ansotegi', 'Inui', 'Saúl Berjón']]","[[71, 73, 74, 73, 73, 73, 70, 73, 74, 73, 71], [74, 70, 74, 75, 74, 74, 76]]","[[71, 78, 74, 77, 77, 73, 75, 77, 76, 81, 73], [79, 76, 82, 75, 74, 75, 76]]"
2015,32,09/04/2016,18:15 ,Espanyol,1-3,Atlético de Madrid,De Burgos Bengoetxea,Power8 Stadium,"[['Pau López', 'Álvaro', 'Javi López', 'Duarte', 'Roco', 'Duarte', 'Diop', 'Abraham', 'Víctor Sánchez', 'Gerard Moreno', 'Asensio'], ['Caicedo', 'Burgui', 'Mamadou Sylla', 'Arlauskis', 'Víctor Álvarez', 'Salva Sevilla', 'Jordán']]","[[71, 76, 76, 73, 75, 73, 77, 73, 76, 75, 75], [78, 70, 68, 70, 73, 75, 66]]","[[78, 78, 76, 74, 82, 74, 77, 73, 76, 81, 87], [79, 79, 77, 70, 79, 75, 73]]","[['Oblak', 'Juanfran', 'Godín', 'Lucas Hernández', 'Filipe Luís', 'Gabi', 'Augusto', 'Koke', 'Carrasco', 'Griezmann', 'Fernando Torres'], ['Thomas', 'Saúl', 'Correa', 'Moyá', 'Kranevitter', 'Jesús Gámez', 'Vietto']]","[[82, 81, 86, 74, 82, 81, 79, 83, 80, 84, 79], [74, 79, 77, 80, 76, 78, 78]]","[[86, 81, 86, 85, 82, 81, 79, 87, 85, 88, 79], [81, 88, 88, 80, 84, 78, 85]]"
2015,32,09/04/2016,20:30 ,Real Sociedad,1-0,Barcelona,Iglesias Villanueva,Anoeta,"[['Rulli', 'Elustondo', 'Diego Reyes', 'Mikel González', 'De la Bella', 'Zurutuza', 'Xabi Prieto', 'Granero', 'Illarramendi', 'Oyarzabal', 'Carlos Vela'], ['Rubén Pardo', 'Héctor Hernández', 'Zaldúa', 'Bruma', 'Jonathas', 'Zubeldia', 'Bardají']]","[[79, 72, 75, 76, 77, 75, 77, 77, 79, 73, 81], [77, 69, 72, 76, 79, 59, 61]]","[[86, 80, 83, 76, 77, 75, 77, 77, 81, 85, 82], [83, 75, 78, 85, 80, 73, 67]]","[['Claudio Bravo', 'Sergi Roberto', 'Dani Alves', 'Mascherano', 'Piqué', 'Rafinha', 'Arda Turan', 'Busquets', 'Munir', 'Neymar', 'Messi'], ['Jordi Alba', 'Iniesta', 'Rakitić', 'Ter Stegen', 'Bartra', 'Adriano', 'Vermaelen']]","[[83, 78, 84, 83, 85, 79, 83, 86, 74, 90, 94], [84, 88, 85, 82, 80, 77, 80]]","[[83, 84, 84, 83, 85, 84, 83, 87, 80, 94, 94], [85, 88, 85, 87, 83, 77, 80]]"
2015,32,09/04/2016,22:05 ,Betis,1-0,Levante,Prieto Iglesias,Benito Villamarín,"[['Adán', 'Montoya', 'Molinero', 'Pezzella', 'Bruno', ""N'Diaye"", 'Dani Ceballos', 'Musonda', 'Jorge Molina', 'Joaquín', 'Rubén Castro'], ['Cejudo', 'Portillo', 'Van Wolfswinkel', 'Dani Giménez', 'Petros', 'Kadir', 'Westermann']]","[[77, 78, 72, 73, 74, 77, 74, 71, 75, 79, 79], [74, 75, 73, 70, 76, 73, 76]]","[[77, 81, 72, 79, 78, 79, 85, 86, 75, 79, 79], [74, 76, 74, 70, 78, 73, 76]]","[['Mariño', 'Pedro López', 'Medjani', 'David Navarro', 'Juanfran', 'Lerma', 'Camarasa', 'Simão Junior', 'Verdú', 'Rossi', 'Víctor Casadesús'], ['Deyverson', 'José Mari', 'Morales', 'Rubén', 'Cuero', 'Orbán', 'Trujillo']]","[[73, 72, 71, 75, 72, 72, 75, 75, 76, 78, 74], [76, 72, 77, 74, 72, 77, 74]]","[[75, 72, 71, 75, 72, 81, 83, 76, 76, 78, 74], [80, 72, 77, 74, 79, 78, 74]]"
2015,32,10/04/2016,12:00 ,Sporting de Gijón,0-1,Celta de Vigo,Mateu Lahoz,El Molinón,"[['Cuéllar', 'Meré', 'Vranješ', 'Luis Hernández', 'Isma López', 'Jony', 'Pablo Pérez', 'Carmona', 'Nacho Cases', 'Sergio Álvarez', 'Sanabria'], ['Carlos Castro', 'Halilović', 'Dani Ndi', 'Alberto', 'Lichnovsky', 'Guerrero', 'Mascarell']]","[[76, 72, 71, 74, 73, 77, 70, 72, 73, 75, 75], [69, 77, 70, 67, 68, 72, 71]]","[[76, 84, 72, 75, 75, 81, 77, 72, 73, 81, 86], [77, 90, 79, 67, 78, 76, 78]]","[['Rubén Blanco', 'Cabral', 'Sergi Gómez', 'Jonny', 'Planas', 'Wass', 'Radoja', 'Orellana', 'Guidetti', 'Nolito', 'Iago Aspas'], ['Pablo Hernández', 'Beauvue', 'Hugo Mallo', 'Sergio Álvarez', 'Bongonda', 'Dražić', 'Pape Cheikh']]","[[70, 77, 73, 76, 71, 77, 76, 80, 74, 82, 78], [63, 77, 78, 75, 72, 70, 65]]","[[81, 77, 81, 82, 75, 79, 82, 80, 80, 82, 78], [70, 77, 84, 81, 85, 82, 79]]"
2015,32,10/04/2016,16:00 ,Valencia,2-1,Sevilla,Bikandi Garrido,Camp de Mestalla,"[['Diego Alves', 'Barragán', 'Abdennour', 'Siqueira', 'Mustafi', 'André Gomes', 'Javi Fuego', 'Parejo', 'Santi Mina', 'Rodrigo', 'Alcácer'], ['Negredo', 'Enzo Pérez', 'Feghouli', 'Ryan', 'Rubén Vezo', 'Aderlan Santos', 'Caballo']]","[[82, 75, 81, 78, 82, 80, 80, 82, 75, 78, 80], [81, 79, 81, 78, 76, 80, 68]]","[[82, 75, 83, 78, 87, 87, 80, 83, 84, 82, 86], [81, 79, 83, 83, 83, 81, 71]]","[['Sergio Rico', 'Coke', 'Fazio', 'Rami', 'Escudero', 'Banega', 'Cristóforo', 'Krohn-Dehli', 'Krychowiak', 'Juan Muñoz', 'Llorente'], ['Vitolo', 'Gameiro', 'Konoplyanka', 'Kolodzciejczak', 'Iborra', ""N'Zonzi"", 'David Soria']]","[[77, 80, 77, 79, 73, 81, 72, 79, 82, 72, 80], [81, 79, 82, 74, 81, 79, 64]]","[[86, 80, 77, 79, 75, 82, 80, 79, 84, 81, 80], [83, 79, 84, 80, 81, 80, 72]]"
2015,32,10/04/2016,18:15 ,Villarreal,2-0,Getafe,Undiano Mallenco,El Madrigal,"[['Asenjo', 'Rukavina', 'Mario Gaspar', 'Eric Bailly', 'Víctor Ruiz', 'Bruno Soriano', 'Denis Suárez', 'Pina', 'Samu Castillejo', 'Leo Baptistão', 'Adrián López'], ['Jonathan dos Santos', 'Manu Trigueros', 'Bakambu', 'Areola', 'Samu García', 'Soldado', 'Adrián Marín']]","[[81, 77, 80, 80, 80, 81, 79, 78, 77, 78, 77], [79, 80, 80, 80, 77, 79, 72]]","[[83, 77, 84, 88, 81, 81, 86, 78, 85, 83, 77], [81, 85, 84, 88, 81, 79, 82]]","[['Guaita', 'Damián Suárez', 'Cala', 'Pereira', 'Emi Buendía', 'Medrán', 'Juan Rodríguez', 'Pedro León', 'Sarabia', 'Lacen', 'Goitom'], ['Víctor', 'Wanderson', 'Álvaro Vázquez', 'Megyeri', 'Roberto Lago', 'Šćepović', 'Vigaray']]","[[77, 76, 73, 74, 70, 72, 74, 78, 77, 76, 73], [76, 71, 75, 71, 74, 71, 69]]","[[77, 76, 75, 74, 80, 79, 74, 78, 82, 76, 73], [78, 79, 79, 73, 74, 73, 78]]"
2015,32,10/04/2016,20:30 ,Athletic Club,1-0,Rayo Vallecano,Gil Manzano,San Mamés,"[['Iraizoz', 'De Marcos', 'Bóveda', 'Etxeita', 'Lekue', 'Raúl García', 'Mikel Rico', 'Susaeta', 'Iturraspe', 'Muniain', 'Williams'], ['Aduriz', 'San José', 'Beñat', 'Herrerín', 'Gurpegui', 'Viguera', 'Balenziaga']]","[[79, 80, 76, 77, 71, 81, 78, 78, 81, 80, 76], [82, 80, 80, 74, 79, 71, 79]]","[[79, 81, 77, 77, 79, 81, 78, 78, 82, 85, 84], [82, 82, 80, 74, 79, 71, 79]]","[['Juan Carlos', 'Zé Castro', 'Quini', 'Crespo', 'Nacho', 'Trashorras', 'Baena', 'Bebé', 'Pablo Hernández', 'Miku', 'Javi Guerra'], ['Embarba', 'Manucho', 'Amaya', 'Dorado', 'Piti', 'Özbiliz', 'Álex Campos']]","[[70, 76, 70, 70, 75, 79, 78, 72, 76, 73, 74], [73, 76, 76, 74, 73, 75, 60]]","[[70, 76, 72, 70, 76, 79, 79, 75, 76, 73, 74], [79, 76, 76, 74, 73, 77, 65]]"
